pkt_index,size,RTT,port
6243,64,18.98,1200
6244,64,19.65,1200
6245,64,23.03,1200
6246,64,19.64,1200
6247,64,18.55,1200
6248,64,19.12,1200
6249,64,19.76,1200
6250,64,19.52,1200
6251,64,19.40,1200
6252,64,20.08,1200
6253,64,21.57,1200
6254,64,21.72,1200
6255,64,19.97,1200
6256,64,19.15,1200
6257,64,20.54,1200
6258,64,19.54,1200
6259,64,18.75,1200
6260,64,19.26,1200
6261,64,25.08,1200
6262,64,20.08,1200
6263,64,19.40,1200
6264,64,19.26,1200
6265,64,24.79,1200
6266,64,21.36,1200
6267,64,19.22,1200
6268,64,19.10,1200
6269,64,19.75,1200
6270,64,21.43,1200
6271,64,19.16,1200
6272,64,18.74,1200
6273,64,19.98,1200
6274,64,19.73,1200
6275,64,19.07,1200
6276,64,19.01,1200
6277,64,26.19,1200
6278,64,21.39,1200
6279,64,20.65,1200
6280,64,19.06,1200
6281,64,20.01,1200
6282,64,19.64,1200
6283,64,22.91,1200
6284,64,20.16,1200
6285,64,19.98,1200
6286,64,19.95,1200
6287,64,19.46,1200
6288,64,18.61,1200
6289,64,20.00,1200
6290,64,20.56,1200
6291,64,20.41,1200
6292,64,20.44,1200
6293,64,21.54,1200
6294,64,20.37,1200
6295,64,19.64,1200
6296,64,18.73,1200
6297,64,20.03,1200
6298,64,19.62,1200
6299,64,18.71,1200
6300,64,19.21,1200
6301,64,19.58,1200
6302,64,20.24,1200
6303,64,20.04,1200
6304,64,22.22,1200
6305,64,20.90,1200
6306,64,19.56,1200
6307,64,18.64,1200
6308,64,18.80,1200
6309,64,23.62,1200
6310,64,19.68,1200
6311,64,19.07,1200
6312,64,18.44,1200
6313,64,19.38,1200
6314,64,19.89,1200
6315,64,18.79,1200
6316,64,20.43,1200
6317,64,21.58,1200
6318,64,20.41,1200
6319,64,20.74,1200
6320,64,19.49,1200
6321,64,20.21,1200
6322,64,19.56,1200
6323,64,18.89,1200
6324,64,19.66,1200
6325,64,23.51,1200
6326,64,20.17,1200
6327,64,19.11,1200
6328,64,19.02,1200
6329,64,20.66,1200
6330,64,20.89,1200
6331,64,19.48,1200
6332,64,19.45,1200
6333,64,21.57,1200
6334,64,22.32,1200
6335,64,19.10,1200
6336,64,19.17,1200
6337,64,19.95,1200
6338,64,19.84,1200
6339,64,19.50,1200
6340,64,19.15,1200
6341,64,25.36,1200
6342,64,21.19,1200
6343,64,20.56,1200
6344,64,19.43,1200
6345,64,19.91,1200
6346,64,19.72,1200
6347,64,19.13,1200
6348,64,19.73,1200
6349,64,20.55,1200
6350,64,22.70,1200
6351,64,19.29,1200
6352,64,18.82,1200
6353,64,20.77,1200
6354,64,21.05,1200
6355,64,21.96,1200
6356,64,22.13,1200
6357,64,25.92,1200
6358,64,20.56,1200
6359,64,19.52,1200
6360,64,20.03,1200
6361,64,19.70,1200
6362,64,21.15,1200
6363,64,19.90,1200
6364,64,19.76,1200
6365,64,20.41,1200
6366,64,21.93,1200
6367,64,21.06,1200
6368,64,21.94,1200
6369,64,20.12,1200
6370,64,20.00,1200
6371,64,19.83,1200
6372,64,19.94,1200
6373,64,22.80,1200
6374,64,19.74,1200
6375,64,19.36,1200
6376,64,18.71,1200
6377,64,19.92,1200
6378,64,19.81,1200
6379,64,20.35,1200
6380,64,21.29,1200
6381,64,20.58,1200
6382,64,35.53,1200
6383,64,20.62,1200
6384,64,20.47,1200
6385,64,20.75,1200
6386,64,20.16,1200
6387,64,19.92,1200
6388,64,19.71,1200
6389,64,22.80,1200
6390,64,19.84,1200
6391,64,20.64,1200
6392,64,20.51,1200
6393,64,21.28,1200
6394,64,20.43,1200
6395,64,19.48,1200
6396,64,19.60,1200
6397,64,19.75,1200
6398,64,25.57,1200
6399,64,19.76,1200
6400,64,19.53,1200
6401,64,20.53,1200
6402,64,20.04,1200
6403,64,21.80,1200
6404,64,21.40,1200
6405,64,26.16,1200
6406,64,21.03,1200
6407,64,19.38,1200
6408,64,19.28,1200
6409,64,20.31,1200
6410,64,19.94,1200
6411,64,19.73,1200
6412,64,20.00,1200
6413,64,20.15,1200
6414,64,20.85,1200
6415,64,19.41,1200
6416,64,23.07,1200
6417,64,22.04,1200
6418,64,20.24,1200
6419,64,18.86,1200
6420,64,18.92,1200
6421,64,21.21,1200
6422,64,20.01,1200
6423,64,19.09,1200
6424,64,19.58,1200
6425,64,19.80,1200
6426,64,19.76,1200
6427,64,19.28,1200
6428,64,19.69,1200
6429,64,21.57,1200
6430,64,27.14,1200
6431,64,19.32,1200
6432,64,19.48,1200
6433,64,19.74,1200
6434,64,20.49,1200
6435,64,19.49,1200
6436,64,20.24,1200
6437,64,24.55,1200
6438,64,20.26,1200
6439,64,18.75,1200
6440,64,19.17,1200
6441,64,20.77,1200
6442,64,21.99,1200
6443,64,20.86,1200
6444,64,19.41,1200
6445,64,20.01,1200
6446,64,20.24,1200
6447,64,19.03,1200
6448,64,19.55,1200
6449,64,21.56,1200
6450,64,20.29,1200
6451,64,19.41,1200
6452,64,18.97,1200
6453,64,21.16,1200
6454,64,20.89,1200
6455,64,19.98,1200
6456,64,19.22,1200
6457,64,20.13,1200
6458,64,19.36,1200
6459,64,19.44,1200
6460,64,19.17,1200
6461,64,19.32,1200
6462,64,20.30,1200
6463,64,19.42,1200
6464,64,19.30,1200
6465,64,20.20,1200
6466,64,19.69,1200
6467,64,23.57,1200
6468,64,20.83,1200
6469,64,23.36,1200
6470,64,20.02,1200
6471,64,19.73,1200
6472,64,19.32,1200
6473,64,19.68,1200
6474,64,19.35,1200
6475,64,19.14,1200
6476,64,19.42,1200
6477,64,20.00,1200
6478,64,19.84,1200
6479,64,28.01,1200
6480,64,21.69,1200
6481,64,21.16,1200
6482,64,19.99,1200
6483,64,19.35,1200
6484,64,19.62,1200
6485,64,25.18,1200
6486,64,19.64,1200
6487,64,19.04,1200
6488,64,19.14,1200
6489,64,19.36,1200
6490,64,19.69,1200
6491,64,19.35,1200
6492,64,24.73,1200
6493,64,21.46,1200
6494,64,20.91,1200
6495,64,19.47,1200
6496,64,20.78,1200
6497,64,20.50,1200
6498,64,20.48,1200
6499,64,20.15,1200
6500,64,19.85,1200
6501,64,24.77,1200
6502,64,19.96,1200
6503,64,19.25,1200
6504,64,19.85,1200
6505,64,22.13,1200
6506,64,20.99,1200
6507,64,19.36,1200
6508,64,19.15,1200
6509,64,20.00,1200
6510,64,19.70,1200
6511,64,19.38,1200
6512,64,18.85,1200
6513,64,20.06,1200
6514,64,20.25,1200
6515,64,19.45,1200
6516,64,19.31,1200
6517,64,24.39,1200
6518,64,21.76,1200
6519,64,19.68,1200
6520,64,19.75,1200
6521,64,20.11,1200
6522,64,20.46,1200
6523,64,19.54,1200
6524,64,19.10,1200
6525,64,19.63,1200
6526,64,21.63,1200
6527,64,18.57,1200
6528,64,22.38,1200
6529,64,20.31,1200
6530,64,21.23,1200
6531,64,20.29,1200
6532,64,20.65,1200
6533,64,25.68,1200
6534,64,20.72,1200
6535,64,19.41,1200
6536,64,19.50,1200
6537,64,19.55,1200
6538,64,19.93,1200
6539,64,19.46,1200
6540,64,19.28,1200
6541,64,19.91,1200
6542,64,21.62,1200
6543,64,21.24,1200
6544,64,20.36,1200
6545,64,20.01,1200
6546,64,19.92,1200
6547,64,18.99,1200
6548,64,19.91,1200
6549,64,23.96,1200
6550,64,20.04,1200
6551,64,19.71,1200
6552,64,18.98,1200
6553,64,20.04,1200
6554,64,20.09,1200
6555,64,21.18,1200
6556,64,20.13,1200
6557,64,20.18,1200
6558,64,21.30,1200
6559,64,19.86,1200
6560,64,20.58,1200
6561,64,20.21,1200
6562,64,20.47,1200
6563,64,19.85,1200
6564,64,19.52,1200
6565,64,21.67,1200
6566,64,19.72,1200
6567,64,23.45,1200
6568,64,20.62,1200
6569,64,21.23,1200
6570,64,19.47,1200
6571,64,19.35,1200
6572,64,18.98,1200
6573,64,19.88,1200
6574,64,20.22,1200
6575,64,19.16,1200
6576,64,19.37,1200
6577,64,22.75,1200
6578,64,19.94,1200
6579,64,19.20,1200
6580,64,20.47,1200
6581,64,27.02,1200
6582,64,20.82,1200
6583,64,19.43,1200
6584,64,18.84,1200
6585,64,20.11,1200
6586,64,19.66,1200
6587,64,19.13,1200
6588,64,19.37,1200
6589,64,19.94,1200
6590,64,20.33,1200
6591,64,19.36,1200
6592,64,18.69,1200
6593,64,23.25,1200
6594,64,21.67,1200
6595,64,19.94,1200
6596,64,19.63,1200
6597,64,24.46,1200
6598,64,19.75,1200
6599,64,19.05,1200
6600,64,19.09,1200
6601,64,19.56,1200
6602,64,19.82,1200
6603,64,19.53,1200
6604,64,19.17,1200
6605,64,19.62,1200
6606,64,20.70,1200
6607,64,21.34,1200
6608,64,19.19,1200
6609,64,19.73,1200
6610,64,20.62,1200
6611,64,19.47,1200
6612,64,19.19,1200
6613,64,22.01,1200
6614,64,19.80,1200
6615,64,19.42,1200
6616,64,18.52,1200
6617,64,19.72,1200
6618,64,25.98,1200
6619,64,21.20,1200
6620,64,19.86,1200
6621,64,20.06,1200
6622,64,21.85,1200
6623,64,19.26,1200
6624,64,19.26,1200
6625,64,19.58,1200
6626,64,20.66,1200
6627,64,19.72,1200
6628,64,18.82,1200
6629,64,23.75,1200
6630,64,19.51,1200
6631,64,19.81,1200
6632,64,20.47,1200
6633,64,19.86,1200
6634,64,20.00,1200
6635,64,19.00,1200
6636,64,19.85,1200
6637,64,20.25,1200
6638,64,20.38,1200
6639,64,19.44,1200
6640,64,19.19,1200
6641,64,20.08,1200
6642,64,20.06,1200
6643,64,21.31,1200
6644,64,21.33,1200
6645,64,24.72,1200
6646,64,21.35,1200
6647,64,20.43,1200
6648,64,19.24,1200
6649,64,21.21,1200
6650,64,19.72,1200
6651,64,19.36,1200
6652,64,19.61,1200
6653,64,19.75,1200
6654,64,22.50,1200
6655,64,19.65,1200
6656,64,19.71,1200
6657,64,22.88,1200
6658,64,21.47,1200
6659,64,20.19,1200
6660,64,20.05,1200
6661,64,23.63,1200
6662,64,19.79,1200
6663,64,20.06,1200
6664,64,19.55,1200
6665,64,20.20,1200
6666,64,20.01,1200
6667,64,19.23,1200
6668,64,19.35,1200
6669,64,21.01,1200
6670,64,20.93,1200
6671,64,18.71,1200
6672,64,19.07,1200
6673,64,20.44,1200
6674,64,19.96,1200
6675,64,19.57,1200
6676,64,20.27,1200
6677,64,21.12,1200
6678,64,19.53,1200
6679,64,19.23,1200
6680,64,18.90,1200
6681,64,19.92,1200
6682,64,20.42,1200
6683,64,20.31,1200
6684,64,18.91,1200
6685,64,19.26,1200
6686,64,22.29,1200
6687,64,18.75,1200
6688,64,19.20,1200
6689,64,19.95,1200
6690,64,20.12,1200
6691,64,18.93,1200
6692,64,19.66,1200
6693,64,26.39,1200
6694,64,20.99,1200
6695,64,20.72,1200
6696,64,19.72,1200
6697,64,19.42,1200
6698,64,19.89,1200
6699,64,19.29,1200
6700,64,19.51,1200
6701,64,19.71,1200
6702,64,20.36,1200
6703,64,19.25,1200
6704,64,19.28,1200
6705,64,19.57,1200
6706,64,20.54,1200
6707,64,19.93,1200
6708,64,21.29,1200
6709,64,23.78,1200
6710,64,20.19,1200
6711,64,19.38,1200
6712,64,18.80,1200
6713,64,19.58,1200
6714,64,19.29,1200
6715,64,19.41,1200
6716,64,19.15,1200
6717,64,19.53,1200
6718,64,22.55,1200
6719,64,18.77,1200
6720,64,20.11,1200
6721,64,22.54,1200
6722,64,20.75,1200
6723,64,19.66,1200
6724,64,22.54,1200
6725,64,24.18,1200
6726,64,20.11,1200
6727,64,19.09,1200
6728,64,18.60,1200
6729,64,19.58,1200
6730,64,19.77,1200
6731,64,19.63,1200
6732,64,19.09,1200
6733,64,23.84,1200
6734,64,21.43,1200
6735,64,19.61,1200
6736,64,18.78,1200
6737,64,20.15,1200
6738,64,20.09,1200
6739,64,19.72,1200
6740,64,19.48,1200
6741,64,26.17,1200
6742,64,19.83,1200
6743,64,19.91,1200
6744,64,19.18,1200
6745,64,23.86,1200
6746,64,21.72,1200
6747,64,21.25,1200
6748,64,19.63,1200
6749,64,20.57,1200
6750,64,23.29,1200
6751,64,19.10,1200
6752,64,19.33,1200
6753,64,19.97,1200
6754,64,20.30,1200
6755,64,18.79,1200
6756,64,19.49,1200
6757,64,20.38,1200
6758,64,20.77,1200
6759,64,21.21,1200
6760,64,19.28,1200
6761,64,20.45,1200
6762,64,19.44,1200
6763,64,19.76,1200
6764,64,18.70,1200
6765,64,19.77,1200
6766,64,19.97,1200
6767,64,19.41,1200
6768,64,18.76,1200
6769,64,19.45,1200
6770,64,20.83,1200
6771,64,20.23,1200
6772,64,21.03,1200
6773,64,29.25,1200
6774,64,20.26,1200
6775,64,19.31,1200
6776,64,19.10,1200
6777,64,20.76,1200
6778,64,19.99,1200
6779,64,19.81,1200
6780,64,19.20,1200
6781,64,20.00,1200
6782,64,22.97,1200
6783,64,19.83,1200
6784,64,20.55,1200
6785,64,24.41,1200
6786,64,20.07,1200
6787,64,19.52,1200
6788,64,20.21,1200
6789,64,23.39,1200
6790,64,19.49,1200
6791,64,19.08,1200
6792,64,19.13,1200
6793,64,20.24,1200
6794,64,19.21,1200
6795,64,19.29,1200
6796,64,19.82,1200
6797,64,20.84,1200
6798,64,19.79,1200
6799,64,19.49,1200
6800,64,18.83,1200
6801,64,20.15,1200
6802,64,19.54,1200
6803,64,19.02,1200
6804,64,19.19,1200
6805,64,22.98,1200
6806,64,19.60,1200
6807,64,18.82,1200
6808,64,19.41,1200
6809,64,21.22,1200
6810,64,21.15,1200
6811,64,18.88,1200
6812,64,19.16,1200
6813,64,19.09,1200
6814,64,21.65,1200
6815,64,19.03,1200
6816,64,20.46,1200
6817,64,20.27,1200
6818,64,20.42,1200
6819,64,19.63,1200
6820,64,19.49,1200
6821,64,23.46,1200
6822,64,23.95,1200
6823,64,20.30,1200
6824,64,19.48,1200
6825,64,19.48,1200
6826,64,19.91,1200
6827,64,19.31,1200
6828,64,21.04,1200
6829,64,19.93,1200
6830,64,19.86,1200
6831,64,18.71,1200
6832,64,20.11,1200
6833,64,19.94,1200
6834,64,21.72,1200
6835,64,21.15,1200
6836,64,20.95,1200
6837,64,24.26,1200
6838,64,20.25,1200
6839,64,19.54,1200
6840,64,19.23,1200
6841,64,20.12,1200
6842,64,19.70,1200
6843,64,19.19,1200
6844,64,19.31,1200
6845,64,19.96,1200
6846,64,23.29,1200
6847,64,19.87,1200
6848,64,21.18,1200
6849,64,20.40,1200
6850,64,19.95,1200
6851,64,19.20,1200
6852,64,20.00,1200
6853,64,24.44,1200
6854,64,19.89,1200
6855,64,19.14,1200
6856,64,18.93,1200
6857,64,19.64,1200
6858,64,19.67,1200
6859,64,21.78,1200
6860,64,21.77,1200
6861,64,21.24,1200
6862,64,20.03,1200
6863,64,20.00,1200
6864,64,19.99,1200
6865,64,20.48,1200
6866,64,19.94,1200
6867,64,19.84,1200
6868,64,19.66,1200
6869,64,22.29,1200
6870,64,19.71,1200
6871,64,18.84,1200
6872,64,27.11,1200
6873,64,21.39,1200
6874,64,19.57,1200
6875,64,19.14,1200
6876,64,19.59,1200
6877,64,19.60,1200
6878,64,20.24,1200
6879,64,19.38,1200
6880,64,20.46,1200
6881,64,19.89,1200
6882,64,20.03,1200
6883,64,19.12,1200
6884,64,19.43,1200
6885,64,25.00,1200
6886,64,20.61,1200
6887,64,19.12,1200
6888,64,18.55,1200
6889,64,19.87,1200
6890,64,19.73,1200
6891,64,18.87,1200
6892,64,18.83,1200
6893,64,19.71,1200
6894,64,20.31,1200
6895,64,19.14,1200
6896,64,19.38,1200
6897,64,19.95,1200
6898,64,22.44,1200
6899,64,21.55,1200
6900,64,21.12,1200
6901,64,28.44,1200
6902,64,20.77,1200
6903,64,19.13,1200
6904,64,18.84,1200
6905,64,20.24,1200
6906,64,19.74,1200
6907,64,19.01,1200
6908,64,20.56,1200
6909,64,19.62,1200
6910,64,22.87,1200
6911,64,20.77,1200
6912,64,19.32,1200
6913,64,20.76,1200
6914,64,19.82,1200
6915,64,19.28,1200
6916,64,19.95,1200
6917,64,23.97,1200
6918,64,19.88,1200
6919,64,19.46,1200
6920,64,21.95,1200
6921,64,23.37,1200
6922,64,21.24,1200
6923,64,20.17,1200
6924,64,20.20,1200
6925,64,19.98,1200
6926,64,20.48,1200
6927,64,18.77,1200
6928,64,19.46,1200
6929,64,19.42,1200
6930,64,20.43,1200
6931,64,19.41,1200
6932,64,19.22,1200
6933,64,21.91,1200
6934,64,20.05,1200
6935,64,20.84,1200
6936,64,21.06,1200
6937,64,21.31,1200
6938,64,19.69,1200
6939,64,19.27,1200
6940,64,20.11,1200
6941,64,19.81,1200
6942,64,22.65,1200
6943,64,19.19,1200
6944,64,20.60,1200
6945,64,19.81,1200
6946,64,19.71,1200
6947,64,19.63,1200
6948,64,20.38,1200
6949,64,26.83,1200
6950,64,20.67,1200
6951,64,19.82,1200
6952,64,19.64,1200
6953,64,20.08,1200
6954,64,20.04,1200
6955,64,19.60,1200
6956,64,19.82,1200
6957,64,19.77,1200
6958,64,19.68,1200
6959,64,19.09,1200
6960,64,21.78,1200
6961,64,21.36,1200
6962,64,21.10,1200
6963,64,19.82,1200
6964,64,19.32,1200
6965,64,22.00,1200
6966,64,19.73,1200
6967,64,18.84,1200
6968,64,19.35,1200
6969,64,22.75,1200
6970,64,19.85,1200
6971,64,19.27,1200
6972,64,19.75,1200
6973,64,20.55,1200
6974,64,24.62,1200
6975,64,20.35,1200
6976,64,20.08,1200
6977,64,19.66,1200
6978,64,20.47,1200
6979,64,19.92,1200
6980,64,19.91,1200
6981,64,23.46,1200
6982,64,19.75,1200
6983,64,18.85,1200
6984,64,18.95,1200
6985,64,19.70,1200
6986,64,21.39,1200
6987,64,20.76,1200
6988,64,19.79,1200
6989,64,20.02,1200
6990,64,19.41,1200
6991,64,19.38,1200
6992,64,19.26,1200
6993,64,19.32,1200
6994,64,19.67,1200
6995,64,19.04,1200
6996,64,19.51,1200
6997,64,24.53,1200
6998,64,20.84,1200
6999,64,20.23,1200
7000,64,19.54,1200
7001,64,19.74,1200
7002,64,19.57,1200
7003,64,19.17,1200
7004,64,19.59,1200
7005,64,19.52,1200
7006,64,20.10,1200
7007,64,19.44,1200
7008,64,19.99,1200
7009,64,19.41,1200
7010,64,19.52,1200
7011,64,21.90,1200
7012,64,20.46,1200
7013,64,24.79,1200
7014,64,19.96,1200
7015,64,19.09,1200
7016,64,18.53,1200
7017,64,19.53,1200
7018,64,19.68,1200
7019,64,19.13,1200
7020,64,19.36,1200
7021,64,19.22,1200
7022,64,19.56,1200
7023,64,18.98,1200
7024,64,20.81,1200
7025,64,21.82,1200
7026,64,20.84,1200
7027,64,19.49,1200
7028,64,19.41,1200
7029,64,24.72,1200
7030,64,20.21,1200
7031,64,18.69,1200
7032,64,19.13,1200
7033,64,20.04,1200
7034,64,20.08,1200
7035,64,19.40,1200
7036,64,21.78,1200
7037,64,21.95,1200
7038,64,23.27,1200
7039,64,20.71,1200
7040,64,19.18,1200
7041,64,20.50,1200
7042,64,19.68,1200
7043,64,19.14,1200
7044,64,19.03,1200
7045,64,25.09,1200
7046,64,19.42,1200
7047,64,18.77,1200
7048,64,19.19,1200
7049,64,22.71,1200
7050,64,21.92,1200
7051,64,20.24,1200
7052,64,19.80,1200
7053,64,19.18,1200
7054,64,19.24,1200
7055,64,18.96,1200
7056,64,18.61,1200
7057,64,19.90,1200
7058,64,19.68,1200
7059,64,19.17,1200
7060,64,19.66,1200
7061,64,25.48,1200
7062,64,20.47,1200
7063,64,20.80,1200
7064,64,20.35,1200
7065,64,19.74,1200
7066,64,20.33,1200
7067,64,19.51,1200
7068,64,19.68,1200
7069,64,19.93,1200
7070,64,20.50,1200
7071,64,19.26,1200
7072,64,19.19,1200
7073,64,20.36,1200
7074,64,20.19,1200
7075,64,21.25,1200
7076,64,21.39,1200
7077,64,25.31,1200
7078,64,20.22,1200
7079,64,19.04,1200
7080,64,19.27,1200
7081,64,19.59,1200
7082,64,20.08,1200
7083,64,19.79,1200
7084,64,19.19,1200
7085,64,22.04,1200
7086,64,19.91,1200
7087,64,22.17,1200
7088,64,20.60,1200
7089,64,21.13,1200
7090,64,20.15,1200
7091,64,19.37,1200
7092,64,19.89,1200
7093,64,21.59,1200
7094,64,19.83,1200
7095,64,19.15,1200
7096,64,19.40,1200
7097,64,19.84,1200
7098,64,20.12,1200
7099,64,19.55,1200
7100,64,20.32,1200
7101,64,21.60,1200
7102,64,24.05,1200
7103,64,19.02,1200
7104,64,20.34,1200
7105,64,19.85,1200
7106,64,20.24,1200
7107,64,19.20,1200
7108,64,19.52,1200
7109,64,24.36,1200
7110,64,19.62,1200
7111,64,18.97,1200
7112,64,19.04,1200
7113,64,25.60,1200
7114,64,21.61,1200
7115,64,19.57,1200
7116,64,19.06,1200
7117,64,19.76,1200
7118,64,20.62,1200
7119,64,19.16,1200
7120,64,19.24,1200
7121,64,19.92,1200
7122,64,19.93,1200
7123,64,19.75,1200
7124,64,19.09,1200
7125,64,23.31,1200
7126,64,20.77,1200
7127,64,21.43,1200
7128,64,19.54,1200
7129,64,19.70,1200
7130,64,19.56,1200
7131,64,19.82,1200
7132,64,19.70,1200
7133,64,19.71,1200
7134,64,25.60,1200
7135,64,19.33,1200
7136,64,19.68,1200
7137,64,20.07,1200
7138,64,21.18,1200
7139,64,20.95,1200
7140,64,20.27,1200
7141,64,24.38,1200
7142,64,19.94,1200
7143,64,19.43,1200
7144,64,19.07,1200
7145,64,20.01,1200
7146,64,20.08,1200
7147,64,19.35,1200
7148,64,19.69,1200
7149,64,19.71,1200
7150,64,20.48,1200
7151,64,20.53,1200
7152,64,20.41,1200
7153,64,20.05,1200
7154,64,20.05,1200
7155,64,19.97,1200
7156,64,19.41,1200
7157,64,22.70,1200
7158,64,19.74,1200
7159,64,19.09,1200
7160,64,19.00,1200
7161,64,19.94,1200
7162,64,19.98,1200
7163,64,19.09,1200
7164,64,21.31,1200
7165,64,20.26,1200
7166,64,22.20,1200
7167,64,19.10,1200
7168,64,20.46,1200
7169,64,20.44,1200
7170,64,19.64,1200
7171,64,19.29,1200
7172,64,19.71,1200
7173,64,24.52,1200
7174,64,19.63,1200
7175,64,19.10,1200
7176,64,20.11,1200
7177,64,22.71,1200
7178,64,21.00,1200
7179,64,20.72,1200
7180,64,19.86,1200
7181,64,19.85,1200
7182,64,20.45,1200
7183,64,21.77,1200
7184,64,19.25,1200
7185,64,19.89,1200
7186,64,19.99,1200
7187,64,19.14,1200
7188,64,19.10,1200
7189,64,25.27,1200
7190,64,20.92,1200
7191,64,18.81,1200
7192,64,18.67,1200
7193,64,19.87,1200
7194,64,19.48,1200
7195,64,18.86,1200
7196,64,18.97,1200
7197,64,20.22,1200
7198,64,21.52,1200
7199,64,20.38,1200
7200,64,19.83,1200
7201,64,20.48,1200
7202,64,21.08,1200
7203,64,20.11,1200
7204,64,19.81,1200
7205,64,22.87,1200
7206,64,19.59,1200
7207,64,18.95,1200
7208,64,18.54,1200
7209,64,19.57,1200
7210,64,19.57,1200
7211,64,19.02,1200
7212,64,18.74,1200
7213,64,20.12,1200
7214,64,20.11,1200
7215,64,21.04,1200
7216,64,23.35,1200
7217,64,19.84,1200
7218,64,20.75,1200
7219,64,21.74,1200
7220,64,19.43,1200
7221,64,22.50,1200
7222,64,19.52,1200
7223,64,19.04,1200
7224,64,19.29,1200
7225,64,19.40,1200
7226,64,19.86,1200
7227,64,20.30,1200
7228,64,21.22,1200
7229,64,20.65,1200
7230,64,23.75,1200
7231,64,19.19,1200
7232,64,19.51,1200
7233,64,20.85,1200
7234,64,19.86,1200
7235,64,19.21,1200
7236,64,19.41,1200
7237,64,23.42,1200
7238,64,19.58,1200
7239,64,19.29,1200
7240,64,20.98,1200
7241,64,21.34,1200
7242,64,20.14,1200
7243,64,19.52,1200
7244,64,20.10,1200
7245,64,19.52,1200
7246,64,19.89,1200
7247,64,19.21,1200
7248,64,19.86,1200
7249,64,20.46,1200
7250,64,19.91,1200
7251,64,19.98,1200
7252,64,19.97,1200
7253,64,22.75,1200
7254,64,21.35,1200
7255,64,19.49,1200
7256,64,19.54,1200
7257,64,19.82,1200
7258,64,20.12,1200
7259,64,19.33,1200
7260,64,19.28,1200
7261,64,19.69,1200
7262,64,21.32,1200
7263,64,19.04,1200
7264,64,18.75,1200
7265,64,20.90,1200
7266,64,21.91,1200
7267,64,20.24,1200
7268,64,19.46,1200
7269,64,25.12,1200
7270,64,19.47,1200
7271,64,19.44,1200
7272,64,19.36,1200
7273,64,19.95,1200
7274,64,19.78,1200
7275,64,19.50,1200
7276,64,19.07,1200
7277,64,19.56,1200
7278,64,21.05,1200
7279,64,21.00,1200
7280,64,20.56,1200
7281,64,20.42,1200
7282,64,26.32,1200
7283,64,18.72,1200
7284,64,20.45,1200
7285,64,22.81,1200
7286,64,19.93,1200
7287,64,19.95,1200
7288,64,19.36,1200
7289,64,20.51,1200
7290,64,21.60,1200
7291,64,21.69,1200
7292,64,19.97,1200
7293,64,20.00,1200
7294,64,22.45,1200
7295,64,19.00,1200
7296,64,19.18,1200
7297,64,20.73,1200
7298,64,20.35,1200
7299,64,19.36,1200
7300,64,19.16,1200
7301,64,25.11,1200
7302,64,19.69,1200
7303,64,22.19,1200
7304,64,20.79,1200
7305,64,20.42,1200
7306,64,19.97,1200
7307,64,19.54,1200
7308,64,19.60,1200
7309,64,19.99,1200
7310,64,20.31,1200
7311,64,19.59,1200
7312,64,19.43,1200
7313,64,20.19,1200
7314,64,23.17,1200
7315,64,19.23,1200
7316,64,21.52,1200
7317,64,26.43,1200
7318,64,20.86,1200
7319,64,19.53,1200
7320,64,19.52,1200
7321,64,20.09,1200
7322,64,19.97,1200
7323,64,19.45,1200
7324,64,19.08,1200
7325,64,19.71,1200
7326,64,22.37,1200
7327,64,19.29,1200
7328,64,20.80,1200
7329,64,21.26,1200
7330,64,20.91,1200
7331,64,18.95,1200
7332,64,19.11,1200
7333,64,22.48,1200
7334,64,19.80,1200
7335,64,19.48,1200
7336,64,19.30,1200
7337,64,19.44,1200
7338,64,19.89,1200
7339,64,19.21,1200
7340,64,18.79,1200
7341,64,20.70,1200
7342,64,22.19,1200
7343,64,19.05,1200
7344,64,18.61,1200
7345,64,20.08,1200
7346,64,19.81,1200
7347,64,18.47,1200
7348,64,18.91,1200
7349,64,24.88,1200
7350,64,20.11,1200
7351,64,19.36,1200
7352,64,18.76,1200
7353,64,19.36,1200
7354,64,20.78,1200
7355,64,19.90,1200
7356,64,19.10,1200
7357,64,19.79,1200
7358,64,22.76,1200
7359,64,19.10,1200
7360,64,20.94,1200
7361,64,20.56,1200
7362,64,20.51,1200
7363,64,19.38,1200
7364,64,19.53,1200
7365,64,22.16,1200
7366,64,19.11,1200
7367,64,20.09,1200
7368,64,21.81,1200
7369,64,21.02,1200
7370,64,20.55,1200
7371,64,19.93,1200
7372,64,19.67,1200
7373,64,19.90,1200
7374,64,19.77,1200
7375,64,19.61,1200
7376,64,19.59,1200
7377,64,19.90,1200
7378,64,19.63,1200
7379,64,19.99,1200
7380,64,23.20,1200
7381,64,25.83,1200
7382,64,20.16,1200
7383,64,19.06,1200
7384,64,19.28,1200
7385,64,20.76,1200
7386,64,19.85,1200
7387,64,19.37,1200
7388,64,19.23,1200
7389,64,19.76,1200
7390,64,22.06,1200
7391,64,19.11,1200
7392,64,21.88,1200
7393,64,21.43,1200
7394,64,20.66,1200
7395,64,19.14,1200
7396,64,19.38,1200
7397,64,24.91,1200
7398,64,19.73,1200
7399,64,19.20,1200
7400,64,18.94,1200
7401,64,19.73,1200
7402,64,20.22,1200
7403,64,19.68,1200
7404,64,19.29,1200
7405,64,21.25,1200
7406,64,22.06,1200
7407,64,19.07,1200
